Product Progress;Logins;Start Date;Last Activity At;Days Lapsed;Months Lapsed
77;90;2018-05-01;2019-11-29;82.43;20.61
89;70;2018-04-29;2020-05-27;108.43;27.11
85;243;2018-04-29;2023-05-05;261.71;65.43
93;90;2018-05-01;2022-07-22;220.43;55.11
8;11;2018-04-30;2018-06-21;7.43;1.86
30;33;2018-04-30;2018-10-18;24.43;6.11
39;29;2018-05-04;2018-10-16;23.57;5.89
68;86;2018-04-29;2020-07-27;117.14;29.28
36;29;2018-04-29;2018-08-07;14.29;3.57
95;144;2018-04-30;2019-06-03;57.0;14.25
98;100;2018-04-30;2023-03-29;256.29;64.07
42;33;2018-05-03;2018-08-20;15.57;3.89
96;101;2018-04-29;2023-04-26;260.43;65.11
73;68;2018-04-29;2019-08-19;68.14;17.04
81;43;2018-04-30;2018-11-05;27.0;6.75
27;37;2018-05-04;2020-07-20;115.43;28.86
85;104;2018-04-29;2022-09-04;227.0;56.75
75;106;2018-05-04;2020-05-23;107.14;26.78
15;45;2018-05-10;2019-07-27;63.29;15.82
85;121;2018-04-29;2023-03-21;255.29;63.82
91;342;2018-04-29;2023-05-14;263.0;65.75
12;24;2018-04-30;2019-04-01;48.0;12.0
49;63;2018-04-29;2020-12-10;136.57;34.14
5;10;2018-04-29;2018-05-17;2.57;0.64
89;112;2018-04-30;2020-12-06;135.86;33.97
13;8;2018-04-29;2018-05-31;4.57;1.14
91;128;2018-04-29;2019-05-17;54.71;13.68
53;162;2018-04-30;2022-12-17;241.71;60.43
41;50;2018-04-29;2022-11-28;239.14;59.78
49;50;2018-04-29;2019-05-12;54.0;13.5
74;123;2018-05-07;2020-11-24;133.14;33.28
84;128;2018-04-29;2022-11-27;239.0;59.75
73;199;2018-05-04;2023-04-06;256.86;64.22
32;53;2018-05-01;2018-10-21;24.71;6.18
85;95;2018-05-01;2023-01-27;247.43;61.86
11;13;2018-04-29;2018-05-15;2.29;0.57
53;138;2018-04-29;2022-10-21;233.71;58.43
48;76;2018-04-30;2023-04-05;257.29;64.32
85;111;2018-04-30;2022-09-10;227.71;56.93
74;61;2018-04-29;2019-02-07;40.57;10.14
47;154;2018-05-04;2020-12-04;135.0;33.75
95;98;2018-04-29;2023-02-19;251.0;62.75
56;100;2018-04-29;2022-07-26;221.29;55.32
31;148;2018-04-30;2023-02-06;249.0;62.25
98;247;2018-04-29;2023-03-21;255.29;63.82
57;158;2018-05-02;2020-06-13;110.43;27.61
58;107;2018-04-29;2023-03-29;256.43;64.11
15;24;2018-04-29;2018-09-03;18.14;4.54
13;14;2018-05-01;2020-08-31;121.86;30.46
19;28;2018-04-29;2019-11-01;78.71;19.68
10;43;2018-05-16;2022-05-18;209.0;52.25
16;24;2018-04-29;2020-11-07;131.86;32.97
83;135;2018-04-29;2020-07-29;117.43;29.36
18;47;2018-05-03;2022-11-28;238.57;59.64
88;74;2018-05-02;2022-10-30;234.57;58.64
25;25;2018-04-29;2020-10-17;128.86;32.22
1;2;2018-04-30;2018-04-30;0.0;0.0
97;106;2018-05-02;2019-06-04;56.86;14.22
82;246;2018-05-01;2023-05-17;263.14;65.78
78;132;2018-05-01;2021-02-25;147.29;36.82
64;137;2018-05-03;2022-09-11;227.43;56.86
17;25;2018-05-06;2019-07-19;62.71;15.68
19;24;2018-05-01;2019-06-04;57.0;14.25
12;156;2018-04-30;2023-05-08;262.0;65.5
1;6;2018-06-21;2021-03-23;143.71;35.93
2;97;2018-04-30;2023-05-11;262.43;65.61
3;10;2018-06-11;2021-02-18;140.43;35.11
60;158;2018-05-01;2023-05-17;263.14;65.78
71;72;2018-04-29;2022-11-08;236.29;59.07
25;43;2018-05-06;2023-03-13;253.14;63.28
2;10;2018-06-12;2019-06-28;54.43;13.61
10;18;2018-05-09;2021-12-17;188.29;47.07
16;23;2018-09-17;2018-12-27;14.43;3.61
81;146;2018-06-09;2022-08-22;219.29;54.82
65;106;2018-04-29;2022-12-29;243.57;60.89
4;11;2018-05-03;2018-10-05;22.14;5.54
99;143;2018-04-29;2022-10-13;232.57;58.14
46;127;2018-04-29;2022-05-05;209.57;52.39
95;100;2018-04-29;2019-09-23;73.14;18.28
92;82;2018-04-30;2019-10-14;76.0;19.0
58;94;2018-05-01;2023-04-28;260.43;65.11
91;153;2018-05-02;2019-10-18;76.29;19.07
25;27;2018-11-09;2020-12-15;109.57;27.39
81;129;2018-04-30;2020-12-18;137.57;34.39
73;75;2018-04-29;2021-04-20;155.29;38.82
3;6;2018-05-01;2018-08-27;16.86;4.22
51;118;2018-05-02;2020-02-13;93.14;23.28
87;158;2018-04-29;2018-11-20;29.29;7.32
27;395;2018-04-30;2018-10-19;24.57;6.14
86;386;2018-04-30;2023-04-19;259.29;64.82
96;128;2018-05-02;2022-03-20;202.57;50.64
96;347;2018-04-29;2023-05-11;262.57;65.64
74;96;2018-04-30;2021-10-06;179.29;44.82
22;20;2018-04-29;2019-12-16;85.14;21.28
74;132;2018-04-29;2021-12-14;189.29;47.32
80;160;2018-04-29;2023-02-24;251.71;62.93
86;73;2018-04-29;2020-03-30;100.14;25.04
49;80;2018-04-29;2021-10-02;178.86;44.72
95;128;2018-05-02;2022-04-30;208.43;52.11
16;50;2018-05-01;2021-07-10;166.57;41.64
40;52;2018-04-30;2020-03-04;96.29;24.07
12;50;2018-05-12;2023-05-15;261.29;65.32
15;22;2018-05-02;2018-08-30;17.14;4.28
85;129;2018-07-13;2019-11-03;68.29;17.07
49;40;2018-04-30;2019-05-22;55.29;13.82
54;69;2018-05-04;2023-03-13;253.43;63.36
5;15;2018-06-02;2021-02-04;139.71;34.93
79;70;2018-04-29;2019-09-29;74.0;18.5
68;64;2018-04-30;2023-01-31;248.14;62.04
49;104;2018-05-07;2021-04-20;154.14;38.53
45;86;2018-05-07;2021-07-23;167.57;41.89
68;83;2018-05-17;2021-02-01;141.57;35.39
96;140;2018-05-07;2020-09-13;122.86;30.72
43;82;2018-04-29;2021-07-19;168.14;42.04
9;13;2018-05-31;2020-02-25;90.71;22.68
51;80;2018-05-02;2020-02-18;93.86;23.46
6;11;2018-05-02;2018-06-07;5.14;1.28
21;60;2018-04-29;2023-03-07;253.29;63.32
10;30;2018-05-03;2020-01-16;89.0;22.25
3;6;2018-05-12;2018-07-07;8.0;2.0
73;67;2018-05-01;2019-10-19;76.57;19.14
87;295;2018-04-29;2023-03-04;252.86;63.22
4;10;2018-04-30;2018-05-18;2.57;0.64
91;78;2018-05-02;2020-11-04;131.0;32.75
26;28;2018-04-29;2020-02-05;92.43;23.11
61;66;2018-05-08;2020-05-05;104.0;26.0
9;19;2018-04-29;2018-08-11;14.86;3.72
95;139;2018-05-02;2021-04-08;153.14;38.28
83;279;2018-04-30;2022-02-27;199.86;49.96
97;86;2018-04-30;2022-01-27;195.43;48.86
97;70;2018-04-29;2021-07-22;168.57;42.14
45;22;2018-04-29;2018-10-16;24.29;6.07
57;227;2018-05-03;2022-11-18;237.14;59.28
54;144;2018-05-03;2023-03-30;256.0;64.0
76;204;2018-04-29;2023-04-18;259.29;64.82
11;17;2018-04-30;2019-10-16;76.29;19.07
29;35;2018-04-29;2018-06-26;8.29;2.07
96;121;2018-04-29;2020-08-02;118.0;29.5
85;218;2018-04-29;2022-06-24;216.71;54.18
13;49;2018-05-03;2023-04-09;257.43;64.36
72;117;2018-04-29;2021-05-07;157.71;39.43
49;64;2018-05-02;2020-05-22;107.29;26.82
4;9;2018-04-30;2022-11-21;238.0;59.5
71;48;2018-05-02;2019-11-30;82.43;20.61
36;31;2018-05-02;2019-02-06;40.0;10.0
65;57;2018-05-05;2019-11-15;79.86;19.96
9;61;2018-06-04;2022-12-12;236.0;59.0
49;71;2018-04-29;2019-09-26;73.57;18.39
3;40;2019-11-19;2022-05-07;128.57;32.14
22;28;2018-04-29;2018-08-30;17.57;4.39
7;7;2018-05-01;2018-05-07;0.86;0.22
81;157;2018-05-04;2022-02-12;197.14;49.28
87;169;2018-04-29;2023-05-17;263.43;65.86
24;111;2018-04-29;2023-05-05;261.71;65.43
96;160;2018-04-29;2023-03-20;255.14;63.78
12;12;2018-04-29;2018-06-09;5.86;1.46
2;6;2018-05-08;2018-07-08;8.71;2.18
16;26;2018-05-06;2022-05-04;208.43;52.11
52;249;2018-05-03;2023-05-15;262.57;65.64
13;43;2018-05-11;2021-08-09;169.43;42.36
9;17;2018-05-01;2018-11-05;26.86;6.72
86;258;2018-04-30;2023-03-16;254.43;63.61
19;40;2018-05-01;2023-01-23;246.86;61.72
70;95;2018-04-30;2022-10-29;234.71;58.68
44;323;2018-04-29;2020-09-23;125.43;31.36
88;131;2018-04-29;2019-08-19;68.14;17.04
1;2;2018-05-23;2018-06-03;1.57;0.39
35;81;2018-04-30;2022-07-13;219.29;54.82
27;101;2018-05-01;2019-07-24;64.14;16.04
4;9;2018-05-01;2018-07-13;10.43;2.61
80;212;2018-04-29;2020-02-15;93.86;23.46
98;331;2018-04-30;2019-10-05;74.71;18.68
16;23;2018-05-01;2023-04-21;259.43;64.86
76;151;2018-04-29;2018-10-08;23.14;5.78
85;157;2018-05-01;2023-05-16;263.0;65.75
21;12;2018-05-01;2018-06-11;5.86;1.46
84;65;2018-04-29;2022-03-07;201.14;50.28
5;14;2018-05-01;2018-05-28;3.86;0.96
8;23;2018-06-06;2019-04-29;46.71;11.68
3;12;2018-05-07;2020-04-25;102.71;25.68
77;134;2018-04-29;2021-03-17;150.43;37.61
19;46;2018-04-29;2018-07-03;9.29;2.32
95;162;2018-04-29;2022-03-02;200.43;50.11
86;226;2018-05-13;2022-03-04;198.71;49.68
32;61;2018-04-30;2019-05-21;55.14;13.78
18;30;2018-04-29;2018-08-16;15.57;3.89
82;153;2018-04-29;2022-10-01;230.86;57.72
98;168;2018-05-02;2023-04-05;257.0;64.25
7;16;2018-04-30;2018-05-11;1.57;0.39
92;322;2018-05-01;2020-10-13;128.0;32.0
96;88;2018-04-29;2019-08-08;66.57;16.64
4;14;2018-04-29;2023-01-17;246.29;61.57
31;28;2018-04-29;2018-09-25;21.29;5.32
62;60;2018-04-30;2018-08-27;17.0;4.25
66;87;2018-04-29;2020-02-20;94.57;23.64
0;1;2018-05-03;2018-05-03;0.0;0.0
37;73;2018-05-04;2022-10-09;231.29;57.82
58;118;2018-04-29;2021-01-17;142.0;35.5
75;109;2018-04-29;2022-11-09;236.43;59.11
51;51;2018-04-30;2019-09-02;70.0;17.5
37;50;2018-05-15;2020-01-02;85.29;21.32
32;139;2018-05-01;2023-04-04;257.0;64.25
90;52;2019-03-20;2021-01-08;94.29;23.57
16;18;2018-05-05;2020-08-22;120.0;30.0
95;236;2018-05-01;2022-08-03;222.14;55.54
1;5;2018-05-10;2018-08-24;15.14;3.78
38;62;2018-04-29;2019-04-27;51.86;12.96
74;145;2018-04-29;2023-02-17;250.71;62.68
96;157;2018-04-29;2021-05-28;160.71;40.18
35;56;2018-04-30;2020-02-05;92.29;23.07
5;12;2018-05-02;2022-11-26;238.43;59.61
25;33;2018-04-30;2018-10-18;24.43;6.11
26;77;2018-05-01;2023-05-12;262.43;65.61
58;84;2018-05-01;2019-02-19;42.0;10.5
95;199;2018-04-30;2022-08-07;222.86;55.72
98;141;2018-04-29;2020-06-12;110.71;27.68
47;52;2018-04-30;2019-07-17;63.29;15.82
44;163;2018-05-01;2023-03-13;253.86;63.46
13;119;2018-05-04;2023-01-08;244.29;61.07
19;85;2018-05-08;2023-04-10;256.86;64.22
6;47;2021-11-19;2023-05-05;76.0;19.0
72;611;2018-05-09;2023-03-22;254.0;63.5
73;94;2018-05-06;2022-05-14;209.86;52.46
29;69;2018-05-07;2022-08-04;221.43;55.36
83;239;2018-05-14;2020-08-08;116.71;29.18
58;159;2018-05-06;2022-06-20;215.14;53.78
71;321;2018-05-06;2023-04-17;258.14;64.54
27;32;2018-05-06;2018-10-28;25.0;6.25
77;257;2018-05-12;2022-10-23;232.14;58.04
7;36;2018-05-06;2019-04-19;49.71;12.43
15;87;2018-05-06;2022-08-29;225.14;56.28
5;20;2018-05-10;2019-08-20;66.71;16.68
74;150;2018-05-07;2022-10-31;234.0;58.5
74;60;2018-05-06;2020-04-27;103.14;25.78
71;126;2018-05-08;2021-02-23;146.0;36.5
31;25;2018-05-06;2019-06-04;56.29;14.07
7;10;2018-05-07;2018-07-02;8.0;2.0
43;100;2018-05-08;2020-04-05;99.71;24.93
12;28;2018-05-06;2018-05-28;3.14;0.78
29;36;2018-05-09;2021-07-09;165.29;41.32
95;91;2018-05-06;2023-03-01;251.43;62.86
46;44;2018-05-07;2021-09-09;174.43;43.61
29;38;2018-05-08;2022-12-15;240.29;60.07
8;5;2018-05-11;2018-06-21;5.86;1.46
96;250;2018-05-06;2020-09-06;122.0;30.5
66;72;2018-05-07;2023-04-16;257.86;64.46
73;151;2018-05-07;2021-05-21;158.57;39.64
61;121;2018-05-07;2020-04-28;103.14;25.78
69;213;2018-05-07;2023-01-02;243.0;60.75
27;21;2018-05-06;2018-08-10;13.71;3.43
82;77;2018-05-09;2022-02-16;197.0;49.25
77;59;2018-05-06;2021-01-18;141.14;35.28
7;36;2018-05-06;2019-09-03;69.29;17.32
54;44;2018-05-06;2019-02-04;39.14;9.78
97;89;2018-05-06;2019-10-27;77.0;19.25
64;65;2018-05-06;2022-03-28;203.14;50.78
73;65;2018-05-06;2021-11-18;184.57;46.14
19;83;2018-05-06;2019-05-13;53.14;13.28
1;3;2018-05-15;2018-05-15;0.0;0.0
52;114;2018-05-08;2020-03-27;98.43;24.61
86;387;2018-05-09;2023-05-16;261.86;65.46
80;156;2018-05-11;2022-09-05;225.43;56.36
84;125;2018-05-08;2022-03-04;199.43;49.86
2;11;2018-05-30;2018-09-25;16.86;4.22
99;49;2018-05-06;2019-06-28;59.71;14.93
3;6;2018-05-07;2018-05-14;1.0;0.25
47;36;2018-05-06;2018-10-07;22.0;5.5
41;205;2018-05-06;2022-09-25;229.0;57.25
32;58;2018-05-06;2021-07-23;167.71;41.93
4;12;2018-05-10;2018-05-31;3.0;0.75
41;33;2018-05-06;2018-08-30;16.57;4.14
11;54;2018-05-07;2022-12-19;241.0;60.25
75;234;2018-05-06;2022-01-28;194.71;48.68
29;139;2018-05-06;2020-01-29;90.43;22.61
84;92;2018-05-09;2022-02-23;198.0;49.5
33;43;2018-05-13;2019-10-22;75.29;18.82
1;2;2018-05-14;2018-05-15;0.14;0.04
10;11;2018-05-06;2018-08-12;14.0;3.5
3;32;2018-05-08;2020-05-13;105.14;26.28
55;66;2018-05-07;2020-05-01;103.57;25.89
23;43;2018-05-06;2019-10-29;77.29;19.32
38;69;2018-05-06;2021-10-02;177.86;44.46
79;197;2018-05-06;2022-10-05;230.43;57.61
14;51;2018-05-24;2023-02-22;247.86;61.96
22;36;2018-05-06;2020-04-08;100.43;25.11
50;75;2018-05-09;2022-06-03;212.29;53.07
31;199;2018-05-06;2023-05-06;260.86;65.22
60;140;2018-05-07;2020-02-06;91.43;22.86
76;85;2018-05-06;2020-07-16;114.57;28.64
1;9;2018-05-08;2018-05-30;3.14;0.78
55;152;2018-05-09;2023-04-28;259.29;64.82
10;22;2018-05-14;2023-02-18;248.71;62.18
3;3;2018-05-16;2018-05-20;0.57;0.14
2;9;2018-05-06;2020-12-12;135.86;33.97
60;113;2018-05-06;2022-12-26;242.14;60.54
16;14;2018-05-08;2018-06-17;5.71;1.43
31;85;2018-05-06;2023-04-29;259.86;64.96
97;109;2018-05-06;2019-07-17;62.43;15.61
4;7;2018-05-25;2019-04-16;46.57;11.64
88;264;2018-05-06;2023-04-21;258.71;64.68
84;204;2018-05-07;2023-03-30;255.43;63.86
52;50;2018-05-07;2019-07-17;62.29;15.57
1;5;2018-05-07;2018-05-14;1.0;0.25
74;141;2018-05-06;2020-03-12;96.57;24.14
1;1;2018-05-09;2018-05-10;0.14;0.04
4;41;2018-11-06;2023-01-13;218.43;54.61
41;81;2018-05-08;2018-07-30;11.86;2.96
15;26;2018-05-06;2018-05-31;3.57;0.89
86;149;2018-05-08;2022-11-25;237.43;59.36
17;33;2018-05-07;2019-07-17;62.29;15.57
70;102;2018-05-07;2022-10-18;232.14;58.04
82;127;2018-05-07;2021-02-16;145.14;36.28
48;101;2018-05-06;2020-02-19;93.43;23.36
86;113;2018-05-12;2019-06-15;57.0;14.25
98;328;2018-05-06;2023-04-22;258.86;64.72
91;79;2018-05-06;2019-06-04;56.29;14.07
7;10;2018-05-08;2018-06-03;3.71;0.93
51;199;2018-05-08;2023-04-22;258.57;64.64
58;64;2018-05-06;2023-02-04;247.86;61.96
88;2910;2018-05-30;2022-10-15;228.43;57.11
88;258;2018-05-06;2022-09-13;227.29;56.82
25;48;2018-05-06;2022-04-22;206.71;51.68
75;150;2019-07-30;2023-01-03;179.0;44.75
54;49;2018-05-06;2019-07-25;63.57;15.89
77;176;2018-05-06;2021-04-02;151.71;37.93
96;179;2018-05-06;2022-04-03;204.0;51.0
54;204;2018-05-06;2022-09-11;227.0;56.75
48;107;2018-05-15;2022-01-02;189.71;47.43
47;50;2018-05-06;2020-04-30;103.57;25.89
68;76;2018-05-06;2019-07-24;63.43;15.86
3;5;2018-05-07;2018-05-08;0.14;0.04
14;60;2018-05-12;2022-03-09;199.57;49.89
3;10;2018-05-26;2018-08-27;13.29;3.32
97;159;2018-05-06;2023-05-05;260.71;65.18
29;56;2018-05-06;2022-07-17;219.0;54.75
19;46;2018-05-07;2019-01-23;37.29;9.32
59;185;2018-05-06;2021-04-20;154.29;38.57
8;24;2018-05-16;2021-08-24;170.86;42.72
8;56;2018-05-06;2022-05-25;211.43;52.86
68;404;2018-05-07;2023-02-17;249.57;62.39
98;85;2018-05-07;2022-04-11;205.0;51.25
42;21;2018-05-11;2018-09-03;16.43;4.11
88;95;2018-05-06;2023-03-11;252.86;63.22
3;3;2018-05-08;2018-05-13;0.71;0.18
82;62;2018-05-25;2021-01-27;139.71;34.93
36;89;2018-05-06;2023-03-31;255.71;63.93
17;61;2018-05-06;2022-02-06;196.0;49.0
81;63;2018-05-06;2021-10-20;180.43;45.11
6;9;2018-05-12;2019-08-17;66.0;16.5
48;107;2018-05-08;2023-03-31;255.43;63.86
30;44;2018-05-07;2023-04-24;259.0;64.75
71;233;2018-05-07;2022-05-05;208.43;52.11
14;85;2018-05-31;2022-12-12;236.57;59.14
91;100;2018-05-07;2023-05-09;261.14;65.28
10;5;2018-05-09;2018-08-21;14.86;3.72
19;158;2018-05-11;2023-04-02;255.29;63.82
13;30;2018-05-09;2019-03-06;43.0;10.75
23;35;2018-05-07;2019-12-29;85.86;21.46
1;6;2018-05-06;2018-05-10;0.57;0.14
91;89;2018-05-07;2019-09-24;72.14;18.04
85;1290;2018-05-07;2023-05-09;261.14;65.28
88;117;2018-05-06;2022-12-21;241.43;60.36
9;34;2018-05-14;2023-04-13;256.43;64.11
45;39;2018-05-06;2018-11-15;27.57;6.89
97;309;2018-05-07;2023-05-08;261.0;65.25
51;33;2018-05-06;2020-03-04;95.43;23.86
88;48;2018-05-07;2020-09-23;124.29;31.07
75;410;2018-05-06;2023-05-12;261.71;65.43
1;2;2018-05-16;2022-02-16;196.0;49.0
5;12;2018-05-06;2018-05-30;3.43;0.86
94;92;2018-05-12;2020-04-19;101.14;25.28
18;49;2018-05-14;2019-02-25;41.0;10.25
90;23;2018-05-06;2023-03-22;254.43;63.61
12;16;2018-05-06;2018-07-07;8.86;2.22
98;74;2018-05-06;2019-08-06;65.29;16.32
88;548;2018-05-09;2021-08-02;168.71;42.18
73;122;2018-05-06;2022-11-28;238.14;59.54
15;21;2018-05-06;2020-10-17;127.86;31.96
80;98;2018-05-07;2022-11-10;235.43;58.86
86;193;2018-05-06;2021-06-13;162.0;40.5
68;110;2018-05-06;2020-05-02;103.86;25.96
56;146;2018-08-05;2022-01-13;179.57;44.89
13;9;2018-05-06;2018-09-21;19.71;4.93
45;44;2018-05-06;2021-11-23;185.29;46.32
87;48;2018-05-07;2018-12-21;32.57;8.14
17;25;2018-05-14;2018-09-03;16.0;4.0
2;12;2018-05-22;2022-12-13;238.0;59.5
64;239;2018-05-11;2019-03-04;42.43;10.61
48;134;2018-05-06;2021-02-15;145.14;36.28
91;102;2018-05-06;2021-03-08;148.14;37.03
85;169;2018-05-11;2020-01-02;85.86;21.46
18;114;2018-06-11;2020-05-24;101.86;25.46
59;90;2018-05-11;2022-05-28;211.14;52.78
28;45;2018-05-09;2020-01-29;90.0;22.5
95;243;2018-05-07;2023-01-05;243.43;60.86
8;4;2018-05-06;2018-05-17;1.57;0.39
26;80;2018-05-10;2022-03-24;202.0;50.5
31;35;2018-05-06;2018-08-22;15.43;3.86
69;65;2018-05-07;2020-07-05;112.86;28.22
2;11;2018-08-04;2021-11-30;173.43;43.36
67;58;2018-05-06;2019-08-03;64.86;16.22
24;59;2018-05-10;2018-10-29;24.57;6.14
76;96;2018-05-06;2019-06-26;59.43;14.86
20;81;2018-10-25;2023-03-24;230.14;57.54
8;5;2018-05-23;2018-06-08;2.29;0.57
94;190;2018-05-06;2022-01-07;191.71;47.93
4;20;2018-05-07;2019-12-29;85.86;21.46
9;9;2018-05-29;2018-10-03;18.14;4.54
26;29;2018-05-07;2018-10-07;21.86;5.46
15;19;2018-05-13;2018-10-15;22.14;5.54
84;136;2018-05-06;2021-06-28;164.14;41.04
58;247;2018-05-07;2023-02-22;250.29;62.57
16;20;2018-05-08;2018-06-11;4.86;1.22
26;57;2018-06-06;2019-05-28;50.86;12.72
52;49;2018-05-07;2018-10-08;22.0;5.5
76;61;2018-05-07;2022-08-23;224.14;56.04
64;150;2018-05-10;2018-08-25;15.29;3.82
80;121;2018-05-07;2019-08-04;64.86;16.22
24;206;2018-05-10;2023-05-01;259.57;64.89
64;60;2018-05-07;2022-05-10;209.14;52.28
63;210;2018-05-16;2023-05-16;260.86;65.22
1;4;2018-07-27;2018-11-11;15.29;3.82
9;19;2018-05-22;2018-09-09;15.71;3.93
34;47;2018-05-14;2019-03-02;41.71;10.43
95;345;2018-07-08;2022-04-04;195.14;48.78
6;22;2018-07-06;2020-05-28;98.86;24.72
72;70;2018-05-21;2019-07-25;61.43;15.36
21;30;2018-05-20;2020-04-28;101.29;25.32
4;15;2018-05-16;2018-08-13;12.71;3.18
1;7;2018-07-04;2022-07-06;209.0;52.25
63;66;2018-05-21;2020-03-01;92.86;23.22
97;119;2018-05-21;2020-01-04;84.71;21.18
65;37;2018-05-14;2019-10-29;76.14;19.04
26;68;2018-05-18;2022-08-05;220.0;55.0
81;187;2018-05-13;2022-10-21;231.71;57.93
21;57;2018-09-15;2021-08-14;152.0;38.0
5;7;2018-05-21;2020-03-10;94.14;23.54
16;53;2018-05-29;2023-05-05;257.43;64.36
83;149;2018-05-25;2020-02-26;91.71;22.93
16;76;2018-05-31;2021-04-25;151.43;37.86
80;106;2018-05-29;2022-11-26;234.57;58.64
78;173;2018-09-19;2023-03-06;232.71;58.18
96;75;2018-05-27;2021-03-07;145.0;36.25
97;171;2018-05-27;2021-09-14;172.29;43.07
90;160;2018-05-28;2023-04-14;254.57;63.64
43;87;2018-07-01;2021-04-11;145.0;36.25
37;145;2018-05-28;2022-10-03;227.0;56.75
47;100;2018-05-27;2022-05-22;208.0;52.0
50;52;2018-05-27;2018-09-28;17.71;4.43
16;36;2018-05-27;2018-07-30;9.14;2.28
98;172;2018-05-30;2022-10-11;227.86;56.96
30;29;2018-05-28;2019-03-09;40.71;10.18
34;868;2022-09-27;2023-05-15;32.86;8.22
20;46;2018-05-29;2019-05-25;51.57;12.89
4;48;2019-06-27;2019-10-13;15.43;3.86
3;15;2019-08-12;2021-01-05;73.14;18.28
52;58;2021-05-31;2022-11-27;77.86;19.46
3;26;2018-10-10;2019-02-07;17.14;4.28
9;13;2018-09-03;2022-10-31;217.0;54.25
25;53;2019-07-22;2021-04-23;91.57;22.89
34;78;2021-08-06;2023-04-29;90.14;22.54
51;48;2018-09-03;2020-12-15;119.14;29.78
25;81;2018-10-02;2022-09-21;207.14;51.78
64;75;2021-04-12;2022-06-16;61.43;15.36
50;35;2019-06-24;2022-03-09;141.29;35.32
61;73;2020-10-18;2021-07-27;40.29;10.07
87;81;2020-04-13;2022-11-14;135.0;33.75
3;10;2019-03-14;2019-05-26;10.43;2.61
4;11;2019-07-02;2019-10-17;15.29;3.82
21;272;2019-07-08;2023-05-16;201.14;50.28
8;17;2018-09-03;2020-04-03;82.57;20.64
19;28;2019-04-08;2019-10-28;29.0;7.25
26;82;2020-06-01;2021-10-16;71.71;17.93
32;58;2020-02-10;2021-08-28;80.71;20.18
3;5;2019-04-12;2019-05-11;4.14;1.03
20;35;2018-09-03;2018-10-01;4.0;1.0
88;114;2018-09-04;2021-10-01;160.43;40.11
5;9;2022-11-10;2023-02-07;12.71;3.18
22;37;2019-06-24;2020-12-11;76.57;19.14
68;63;2019-07-30;2021-04-06;88.0;22.0
96;38;2018-09-12;2020-05-21;88.14;22.04
83;114;2019-11-25;2022-11-05;153.71;38.43
89;131;2019-07-14;2023-01-01;181.0;45.25
87;210;2018-12-02;2022-07-29;190.71;47.68
13;15;2019-06-17;2019-07-09;3.14;0.78
47;217;2019-04-09;2020-09-09;74.14;18.54
63;117;2021-06-13;2021-11-05;20.71;5.18
76;66;2019-04-24;2023-02-23;200.14;50.04
44;52;2019-05-28;2022-03-09;145.14;36.28
15;100;2018-09-02;2021-12-04;169.86;42.46
95;117;2018-09-04;2023-04-30;242.71;60.68
26;52;2018-09-04;2018-11-11;9.71;2.43
54;55;2018-09-12;2022-10-18;213.86;53.46
20;83;2018-09-18;2023-04-11;238.0;59.5
97;272;2019-06-16;2023-05-15;204.14;51.04
30;44;2020-05-03;2020-11-23;29.14;7.28
29;24;2020-08-09;2021-02-05;25.71;6.43
8;11;2019-09-16;2019-09-27;1.57;0.39
13;9;2021-01-03;2022-10-05;91.43;22.86
41;72;2019-06-02;2023-03-02;195.57;48.89
27;95;2018-08-05;2021-01-11;127.14;31.78
11;11;2021-08-24;2021-09-30;5.29;1.32
36;45;2018-09-18;2019-03-10;24.71;6.18
18;14;2018-09-05;2022-11-22;219.86;54.96
2;28;2018-09-21;2023-01-12;224.86;56.22
24;36;2019-12-22;2020-11-08;46.0;11.5
32;115;2018-09-10;2023-01-01;224.86;56.22
58;99;2022-03-21;2023-05-11;59.43;14.86
4;7;2019-07-29;2019-08-18;2.86;0.72
18;51;2019-07-22;2021-09-21;113.14;28.28
22;22;2019-04-22;2021-03-22;100.0;25.0
13;22;2018-09-17;2020-09-07;103.0;25.75
4;32;2018-10-17;2023-04-15;234.43;58.61
15;41;2018-09-02;2022-07-28;203.57;50.89
42;71;2018-09-11;2023-03-05;233.71;58.43
11;23;2019-09-22;2020-08-05;45.43;11.36
84;602;2018-09-03;2023-05-15;245.0;61.25
14;20;2019-01-16;2021-01-07;103.14;25.78
48;63;2018-07-22;2019-09-03;58.29;14.57
16;36;2019-07-08;2023-05-04;199.43;49.86
59;319;2021-06-14;2023-05-09;99.14;24.78
97;120;2019-11-24;2022-06-27;135.14;33.78
3;26;2020-11-13;2022-11-27;106.29;26.57
88;140;2018-09-03;2019-09-21;54.71;13.68
86;93;2018-09-02;2020-04-28;86.29;21.57
49;118;2018-09-03;2023-02-24;233.57;58.39
85;136;2018-07-01;2020-11-28;125.86;31.46
18;10;2018-07-04;2020-12-21;128.71;32.18
9;16;2018-07-02;2019-02-06;31.29;7.82
19;23;2018-07-02;2020-06-03;100.29;25.07
28;97;2018-07-01;2019-05-17;45.71;11.43
4;8;2018-07-02;2018-07-11;1.29;0.32
9;3;2018-07-10;2018-07-28;2.57;0.64
3;10;2018-07-17;2018-08-22;5.14;1.28
12;18;2018-10-18;2019-09-13;47.14;11.78
4;74;2018-09-08;2023-04-23;241.14;60.28
